Timestamp,Ozone_ppb,Cell_Temperature_K,Cell_Pressure_torr,Photodiode_Voltage_V,Power_Supply_V,Latitude,Longitude,Altitude_m,GPS_Quality,Date,Time
2026-01-12 12:02:35,19.7,309.3,740.1,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:08:32
2026-01-12 12:02:45,20.3,309.3,739.5,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:08:42
2026-01-12 12:02:55,20.9,309.3,740.0,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:08:52
2026-01-12 12:03:05,22.1,309.3,740.0,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:09:02
2026-01-12 12:03:15,21.8,309.3,739.9,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:09:12
2026-01-12 12:03:25,22.3,309.3,739.2,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:09:22
2026-01-12 12:03:35,23.2,309.3,740.7,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:09:32
2026-01-12 12:03:45,21.9,309.3,740.2,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:09:42
2026-01-12 12:03:55,18.7,309.3,740.2,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:09:52
2026-01-12 12:04:05,19.4,309.3,739.2,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:10:02
2026-01-12 12:04:15,23.3,309.3,739.4,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:10:12
2026-01-12 12:04:25,24.2,309.3,740.7,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:10:22
2026-01-12 12:04:35,23.2,309.4,739.8,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:10:32
2026-01-12 12:04:45,22.9,309.3,740.7,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:10:42
2026-01-12 12:04:55,23.1,309.3,740.1,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:10:52
2026-01-12 12:05:05,21.2,309.4,740.9,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:11:02
2026-01-12 12:05:15,19.9,309.4,739.9,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:11:12
2026-01-12 12:05:25,20.7,309.4,739.0,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:11:22
2026-01-12 12:05:35,20.9,309.4,740.4,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:11:32
2026-01-12 12:05:45,21.4,309.4,739.1,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:11:42
2026-01-12 12:05:55,21.9,309.4,740.1,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:11:52
2026-01-12 12:06:05,20.9,309.4,739.7,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:12:02
2026-01-12 12:06:15,18.4,309.4,740.1,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:12:12
2026-01-12 12:06:25,16.2,309.4,739.7,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:12:22
2026-01-12 12:06:35,16.1,309.4,739.9,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:12:32
2026-01-12 12:06:45,18.5,309.4,739.4,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:12:42
2026-01-12 12:06:55,21.2,309.4,739.6,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:12:52
2026-01-12 12:07:05,23.1,309.4,739.5,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:13:02
2026-01-12 12:07:15,22.9,309.4,740.5,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:13:12
2026-01-12 12:07:25,21.9,309.4,740.7,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:13:22
2026-01-12 12:07:35,21.1,309.4,739.3,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:13:32
2026-01-12 12:07:45,19.2,309.4,739.4,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:13:42
2026-01-12 12:07:55,18.9,309.4,739.0,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:13:52
2026-01-12 12:08:05,20.4,309.4,739.0,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:14:02
2026-01-12 12:08:15,20.6,309.4,740.6,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:14:12
2026-01-12 12:08:25,19.4,309.4,739.1,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:14:22
2026-01-12 12:08:35,19.9,309.4,739.6,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:14:32
2026-01-12 12:08:45,21.4,309.4,740.4,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:14:42
2026-01-12 12:08:55,20.2,309.4,739.5,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:14:52
2026-01-12 12:09:05,17.7,309.4,739.4,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:15:02
2026-01-12 12:09:15,15.3,309.4,740.0,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:15:12
2026-01-12 12:09:25,15.7,309.4,739.6,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:15:22
2026-01-12 12:09:35,17.4,309.5,739.0,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:15:32
2026-01-12 12:09:45,18.1,309.4,740.0,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:15:42
2026-01-12 12:09:55,18.8,309.4,739.9,1.5401,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:15:52
2026-01-12 12:10:05,18.5,309.4,739.5,1.5401,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:16:02
2026-01-12 12:10:15,18.2,309.5,739.9,1.5401,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:16:12
2026-01-12 12:10:25,19.5,309.4,740.9,1.5401,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:16:22
2026-01-12 12:10:35,18.3,309.5,740.3,1.5401,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:16:32
2026-01-12 12:10:45,15.6,309.4,740.5,1.5400,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:16:42
2026-01-12 12:10:55,17.3,309.5,739.6,1.5400,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:16:52
2026-01-12 12:11:05,19.6,309.5,739.0,1.5399,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:17:02
2026-01-12 12:11:15,19.3,309.5,739.8,1.5399,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:17:12
2026-01-12 12:11:25,18.4,309.5,739.2,1.5399,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:17:22
2026-01-12 12:11:35,17.7,309.5,739.3,1.5399,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:17:32
2026-01-12 12:11:45,17.3,309.5,740.8,1.5399,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:17:42
2026-01-12 12:11:55,18.2,309.5,740.5,1.5398,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:17:52
2026-01-12 12:12:05,18.3,309.5,740.2,1.5399,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:18:02
2026-01-12 12:12:15,16.8,309.5,740.6,1.5398,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:18:12
2026-01-12 12:12:25,18.4,309.5,739.1,1.5398,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:18:22
2026-01-12 12:12:35,20.7,309.5,739.6,1.5398,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:18:32
2026-01-12 12:12:45,19.3,309.5,739.5,1.5397,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:18:42
2026-01-12 12:12:55,17.6,309.5,740.2,1.5397,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:18:52
2026-01-12 12:13:05,17.8,309.5,740.4,1.5396,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:19:02
2026-01-12 12:13:15,19.7,309.5,739.2,1.5396,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:19:12
2026-01-12 12:13:25,20.8,309.5,739.9,1.5396,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:19:22
2026-01-12 12:13:35,19.2,309.5,740.6,1.5396,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:19:32
2026-01-12 12:13:45,18.4,309.5,739.6,1.5396,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:19:42
2026-01-12 12:13:55,19.7,309.5,739.0,1.5395,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:19:52
2026-01-12 12:14:05,20.8,309.5,739.9,1.5395,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:20:02
2026-01-12 12:14:15,20.3,309.5,740.1,1.5394,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:20:12
2026-01-12 12:14:25,19.4,309.5,740.6,1.5394,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:20:22
2026-01-12 12:14:35,20.8,309.5,739.8,1.5394,12.2,,,0.0,0,12/01/26,12:20:32
2026-01-12 12:14:45,21.7,309.5,739.8,1.5394,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:20:42
2026-01-12 12:14:55,19.7,309.5,739.6,1.5394,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:20:52
2026-01-12 12:15:05,18.3,309.5,740.7,1.5393,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:21:02
2026-01-12 12:15:15,20.5,309.5,739.2,1.5393,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:21:12
2026-01-12 12:15:25,22.4,309.5,739.0,1.5393,12.2,0000.00000,00000.00000,99.9,0,12/01/26,12:21:22
2026-01-12 12:15:35,22.6,309.5,740.3,1.5392,12.2,0000.00000,00000.00000,0.0,99,12/01/26,12:21:32
2026-01-12 12:15:45,21.6,309.5,740.0,1.5392,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:21:42
2026-01-12 12:15:55,19.5,309.5,740.2,1.5392,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:21:52
2026-01-12 12:16:05,20.4,309.5,739.5,1.5392,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:22:02
2026-01-12 12:16:15,21.7,309.5,740.4,1.5391,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:22:12
2026-01-12 12:16:25,22.6,309.5,740.1,1.5391,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:22:22
2026-01-12 12:16:35,23.4,309.5,739.2,1.5391,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:22:32
2026-01-12 12:16:45,22.6,309.5,740.2,1.5390,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:22:42
2026-01-12 12:16:55,20.8,309.5,738.9,1.5390,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:22:52
2026-01-12 12:17:05,19.1,309.6,739.9,1.5390,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:23:02
2026-01-12 12:17:15,20.4,309.6,739.9,1.5390,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:23:12
2026-01-12 12:17:25,20.3,309.5,739.4,1.5390,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:23:22
2026-01-12 12:17:35,19.5,309.5,739.2,1.5389,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:23:32
2026-01-12 12:17:45,20.5,309.5,740.6,1.5389,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:23:42
2026-01-12 12:17:55,21.2,309.5,738.8,1.5389,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:23:52
2026-01-12 12:18:05,21.8,309.5,739.0,1.5388,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:24:02
2026-01-12 12:18:15,22.4,309.5,739.1,1.5388,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:24:12
2026-01-12 12:18:25,21.3,309.6,739.6,1.5388,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:24:22
2026-01-12 12:18:35,21.4,309.6,740.6,1.5388,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:24:32
2026-01-12 12:18:45,23.8,309.6,739.5,1.5388,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:24:42
2026-01-12 12:18:55,22.7,309.6,739.4,1.5388,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:24:52
2026-01-12 12:19:05,21.8,309.6,740.6,1.5388,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:25:02
2026-01-12 12:19:15,19.6,309.6,739.5,1.5388,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:25:12
