Timestamp,peak_wavelength,max_intensity,mean_intensity,std_intensity,total_points,status
2026-01-07 16:50:59,627.2004,2177.00,1579.43,26.09,2048,success
2026-01-07 16:51:00,627.2004,2198.00,1580.27,26.63,2048,success
2026-01-07 16:51:00,627.2004,2210.00,1580.13,26.43,2048,success
2026-01-07 16:51:01,627.2004,2200.00,1580.14,26.53,2048,success
2026-01-07 16:51:02,627.2004,2204.00,1580.26,26.48,2048,success
2026-01-07 16:51:02,627.2004,2176.00,1579.64,26.22,2048,success
2026-01-07 16:51:03,627.2004,2206.00,1579.72,26.65,2048,success
2026-01-07 16:51:03,627.2004,2177.00,1579.95,26.36,2048,success
2026-01-07 16:51:04,627.2004,2206.00,1580.50,26.68,2048,success
2026-01-07 16:51:05,627.2004,2183.00,1580.39,26.48,2048,success
2026-01-07 16:51:05,627.2004,2197.00,1580.19,26.44,2048,success
2026-01-07 16:51:06,627.2004,2184.00,1579.63,26.31,2048,success
2026-01-07 16:51:07,627.2004,2179.00,1579.36,26.27,2048,success
2026-01-07 16:51:07,627.2004,2204.00,1580.07,26.30,2048,success
2026-01-07 16:51:08,627.2004,2183.00,1579.99,26.23,2048,success
2026-01-07 16:51:08,627.2004,2189.00,1579.88,26.49,2048,success
2026-01-07 16:51:09,627.2004,2203.00,1579.51,26.57,2048,success
2026-01-07 16:51:10,627.2004,2180.00,1580.49,26.35,2048,success
2026-01-07 16:51:10,627.2004,2172.00,1579.22,25.92,2048,success
2026-01-07 16:51:11,627.2004,2191.00,1580.29,26.52,2048,success
2026-01-07 16:51:11,627.2004,2168.00,1579.89,26.11,2048,success
2026-01-07 16:51:12,627.2004,2206.00,1580.23,26.71,2048,success
2026-01-07 16:51:13,627.2004,2218.00,1579.84,27.15,2048,success
2026-01-07 16:51:13,627.2004,2202.00,1579.87,26.66,2048,success
2026-01-07 16:51:14,627.2004,2204.00,1579.58,26.31,2048,success
2026-01-07 16:51:15,627.2004,2190.00,1580.11,26.66,2048,success
2026-01-07 16:51:15,627.2004,2189.00,1579.94,26.20,2048,success
2026-01-07 16:51:16,627.2004,2212.00,1580.02,26.71,2048,success
2026-01-07 16:51:16,627.2004,2190.00,1579.36,26.75,2048,success
2026-01-07 16:51:17,627.2004,2184.00,1580.06,26.28,2048,success
2026-01-07 16:51:18,627.2004,2196.00,1580.18,26.23,2048,success
2026-01-07 16:51:18,627.2004,2224.00,1580.02,26.97,2048,success
2026-01-07 16:51:19,627.2004,2171.00,1580.14,26.04,2048,success
2026-01-07 16:51:20,627.2004,2196.00,1579.96,26.48,2048,success
2026-01-07 16:51:20,627.2004,2161.00,1580.27,26.10,2048,success
