merge_timestamp,imet_Timestamp,imet_pressure,imet_temp,imet_rel_hum,imet_hum_temp,imet_date,imet_time,imet_longitude,imet_latitude,imet_altitude,imet_sat,pom_Timestamp,pom_Ozone_ppb,pom_Cell_Temperature_K,pom_Cell_Pressure_torr,pom_Photodiode_Voltage_V,pom_Power_Supply_V,pom_Latitude,pom_Longitude,pom_Altitude_m,pom_GPS_Quality,pom_Date,pom_Time,trisonica_Timestamp,trisonica_Wind_Speed,trisonica_Wind_Direction,trisonica_U_Vector,trisonica_V_Vector,trisonica_W_Vector,trisonica_Temperature,trisonica_Relative_Humidity,trisonica_Pressure,trisonica_Compass_Heading,trisonica_Pitch,trisonica_Roll,spectro_Timestamp,spectro_peak_wavelength,spectro_max_intensity,spectro_total_points,spectro_status,partector2pro_Timestamp,partector2pro_time_since_start_s,partector2pro_charger_diffusion_current_nA,partector2pro_charger_high_voltage_V,partector2pro_electrometer1_mV,partector2pro_electrometer2_mV,partector2pro_electrometer1_amplitude_mV,partector2pro_electrometer2_amplitude_mV,partector2pro_temperature_C,partector2pro_relative_humidity_percent,partector2pro_status,partector2pro_precipitator_voltage_V,partector2pro_battery_voltage_V,partector2pro_flow_lpm,partector2pro_LDSA_um2_cm3,partector2pro_diameter_nm,partector2pro_number_1_cm3,partector2pro_orifice_pressure_Pa,partector2pro_absolute_pressure_mbar
2026-01-07 16:48:39,2026-01-07 16:48:39,1012.91,+2323,4.46,+2430,2015/10/18,05:53:34,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:39,00.07,090,-00.05,-00.00,00.04,23.78,43.33,1012.08,-177.5,-179.2,353,,,,,,2026-01-07 16:48:38,21552.0,2.01,3372.0,1.75,0.0,4.617,0.538,25.7,45.0,0.0,1196.0,4.2,0.5,29.5,86.2,5489.0,4708.0,1013.0
2026-01-07 16:48:40,2026-01-07 16:48:40,1012.93,+2321,4.46,+2428,2015/10/18,05:53:35,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:40,00.06,073,-00.04,-00.01,00.04,23.68,43.33,1012.09,-177.5,-179.2,358,,,,,,2026-01-07 16:48:39,21553.0,0.0,298.0,-0.12,2.44,4.635,1.156,25.7,45.0,0.0,82.0,4.2,0.5,29.6,85.7,5474.0,4698.0,1013.0
2026-01-07 16:48:41,2026-01-07 16:48:41,1012.87,+2319,4.46,+2431,2015/10/18,05:53:36,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:41,00.03,084,-00.02,-00.00,00.01,23.65,43.35,1012.10,-177.5,-179.2,355,,,,,,2026-01-07 16:48:40,21554.0,1.99,3372.0,1.81,-1.37,4.669,1.83,25.6,45.0,0.0,99.0,4.19,0.499,29.8,85.7,5474.0,4698.0,1013.0
2026-01-07 16:48:42,2026-01-07 16:48:42,1012.93,+2318,4.46,+2430,2015/10/18,05:53:37,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:42,00.03,148,-00.01,00.02,00.01,23.74,43.30,1012.08,-177.5,-179.2,356,,,,,,2026-01-07 16:48:41,21555.0,0.0,296.0,-0.37,3.06,4.665,2.916,25.6,45.0,0.0,99.0,4.2,0.5,29.8,85.7,5474.0,4708.0,1013.0
2026-01-07 16:48:43,2026-01-07 16:48:43,1012.93,+2318,4.46,+2430,2015/10/18,05:53:38,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:43,00.02,262,00.00,00.00,00.02,23.74,43.27,1012.09,-177.5,-179.2,357,,,,,,2026-01-07 16:48:42,21556.0,1.99,3373.0,1.75,-1.62,4.689,3.811,25.6,45.0,0.0,99.0,4.2,0.5,30.0,85.7,5474.0,4706.0,1013.0
2026-01-07 16:48:44,2026-01-07 16:48:44,1012.92,+2319,4.46,+2430,2015/10/18,05:53:39,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:44,00.05,099,-00.04,00.01,00.04,23.72,43.32,1012.11,-177.5,-179.2,355,,,,,,2026-01-07 16:48:43,21557.0,0.0,297.0,-0.31,2.94,4.683,4.066,25.7,46.0,0.0,98.0,4.2,0.5,29.9,85.7,5474.0,4714.0,1013.0
2026-01-07 16:48:45,2026-01-07 16:48:45,1012.87,+2322,4.46,+2431,2015/10/18,05:53:40,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:45,00.04,125,-00.03,00.02,00.02,23.72,43.29,1012.08,-177.5,-179.2,358,,,,,,2026-01-07 16:48:44,21558.0,1.99,3369.0,2.25,-2.12,4.651,4.261,25.7,46.0,0.0,100.0,4.2,0.5,29.7,85.7,5474.0,4704.0,1013.0
2026-01-07 16:48:46,2026-01-07 16:48:46,1012.87,+2319,4.46,+2430,2015/10/18,05:53:41,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:46,00.04,119,-00.03,00.01,00.03,23.71,43.31,1012.07,-177.5,-179.2,358,,,,,,2026-01-07 16:48:45,21559.0,0.0,300.0,-0.06,0.94,4.746,4.026,25.7,46.0,0.0,359.0,4.2,0.5,30.3,85.0,5518.0,4717.0,1013.0
2026-01-07 16:48:47,2026-01-07 16:48:47,1012.87,+2320,4.46,+2430,2015/10/18,05:53:42,+0000000000,+0000000000,-00017000,00,2026-01-07 16:48:47,13.9,309.8,744.1,1.4744,12.2,0000.00000,00000.00000,0.0,0,07/01/26,16:54:18,2026-01-07 16:48:47,00.04,123,-00.03,00.02,00.02,23.76,43.31,1012.07,-177.5,-179.2,358,,,,,,2026-01-07 16:48:46,21560.0,2.0,3372.0,1.75,-1.37,4.709,3.944,25.6,45.0,0.0,360.0,4.2,0.5,30.1,85.0,5518.0,4702.0,1013.0
2026-01-07 16:48:48,2026-01-07 16:48:48,1012.93,+2325,4.46,+2430,2015/10/18,05:53:43,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:48,00.05,089,-00.03,-00.00,00.03,23.81,43.33,1012.11,-177.5,-179.2,356,,,,,,2026-01-07 16:48:47,21561.0,0.0,302.0,-0.75,1.19,4.696,3.745,25.6,45.0,0.0,359.0,4.2,0.5,30.0,85.0,5518.0,4706.0,1013.0
2026-01-07 16:48:49,2026-01-07 16:48:49,1012.91,+2319,4.46,+2431,2015/10/18,05:53:44,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:49,00.05,076,-00.04,-00.01,00.03,23.82,43.29,1012.11,-177.4,-179.2,355,,,,,,2026-01-07 16:48:48,21562.0,1.99,3372.0,1.81,-1.31,4.766,3.63,25.6,45.0,0.0,359.0,4.2,0.5,30.5,85.0,5518.0,4711.0,1013.0
2026-01-07 16:48:50,2026-01-07 16:48:50,1012.94,+2321,4.46,+2431,2015/10/18,05:53:45,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:50,00.07,067,-00.06,-00.02,00.04,23.70,43.29,1012.10,-177.5,-179.2,356,,,,,,2026-01-07 16:48:49,21563.0,0.0,296.0,-0.06,1.37,4.675,3.702,25.7,45.0,0.0,359.0,4.18,0.5,29.9,85.0,5518.0,4704.0,1013.0
2026-01-07 16:48:51,2026-01-07 16:48:51,1012.92,+2322,4.46,+2431,2015/10/18,05:53:46,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:51,00.07,068,-00.06,-00.02,00.03,23.64,43.34,1012.03,-177.5,-179.2,355,,,,,,2026-01-07 16:48:50,21564.0,1.99,3372.0,1.81,-0.69,4.717,3.613,25.7,45.0,0.0,360.0,4.2,0.5,30.1,85.0,5518.0,4690.0,1013.0
2026-01-07 16:48:52,2026-01-07 16:48:52,1012.89,+2321,4.46,+2431,2015/10/18,05:53:47,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:52,00.07,063,-00.06,-00.03,00.02,23.60,43.29,1012.09,-177.5,-179.2,358,,,,,,2026-01-07 16:48:51,21565.0,0.0,298.0,-0.25,-0.12,4.733,3.232,25.7,45.0,0.0,719.0,4.2,0.5,30.2,85.6,5538.0,4701.0,1013.0
2026-01-07 16:48:53,2026-01-07 16:48:53,1012.89,+2319,4.46,+2431,2015/10/18,05:53:48,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:53,00.06,088,-00.05,-00.00,00.03,23.62,43.31,1012.11,-177.5,-179.2,357,,,,,,2026-01-07 16:48:52,21566.0,2.0,3372.0,1.69,-0.44,4.7,2.818,25.6,45.0,0.0,720.0,4.2,0.5,30.0,85.6,5538.0,4703.0,1013.0
2026-01-07 16:48:54,2026-01-07 16:48:54,1012.91,+2319,4.46,+2430,2015/10/18,05:53:49,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:54,00.07,056,-00.05,-00.03,00.03,23.60,43.30,1012.09,-177.5,-179.1,356,,,,,,2026-01-07 16:48:53,21567.0,0.0,297.0,0.12,0.31,4.72,2.356,25.6,45.0,0.0,720.0,4.2,0.5,30.2,85.6,5538.0,4749.0,1013.0
2026-01-07 16:48:55,2026-01-07 16:48:55,1012.91,+2322,4.46,+2431,2015/10/18,05:53:50,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:55,00.07,072,-00.06,-00.02,00.03,23.61,43.32,1012.09,-177.5,-179.2,356,,,,,,2026-01-07 16:48:54,21568.0,1.98,3375.0,1.5,0.5,4.696,1.931,25.6,45.0,0.0,720.0,4.2,0.5,30.0,85.6,5538.0,4700.0,1013.0
2026-01-07 16:48:56,2026-01-07 16:48:56,1012.92,+2322,4.46,+2430,2015/10/18,05:53:51,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:56,00.05,090,-00.04,00.00,00.03,23.69,43.31,1012.08,-177.5,-179.2,355,,,,,,2026-01-07 16:48:55,21569.0,0.0,300.0,-0.06,0.12,4.724,1.917,25.7,45.0,0.0,719.0,4.2,0.5,30.2,85.6,5538.0,4706.0,1013.0
2026-01-07 16:48:57,2026-01-07 16:48:57,1012.92,+2322,4.46,+2430,2015/10/18,05:53:52,+0000000000,+0000000000,-00017000,00,2026-01-07 16:48:57,11.6,309.8,744.6,1.4746,12.2,0000.00000,00000.00000,0.0,0,07/01/26,16:54:28,2026-01-07 16:48:57,00.05,063,-00.04,-00.02,00.03,23.71,43.29,1012.10,-177.5,-179.1,359,,,,,,2026-01-07 16:48:56,21570.0,2.02,3369.0,2.12,-0.06,4.727,1.939,25.7,45.0,0.0,721.0,4.2,0.5,30.2,85.6,5538.0,4707.0,1013.0
2026-01-07 16:48:58,2026-01-07 16:48:58,1012.9,+2315,4.46,+2430,2015/10/18,05:53:53,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:58,00.06,106,-00.05,00.01,00.04,23.72,43.28,1012.09,-177.5,-179.2,353,,,,,,2026-01-07 16:48:57,21571.0,0.0,296.0,-0.44,0.25,4.745,1.472,25.7,45.0,0.0,1199.0,4.2,0.5,30.3,83.8,5770.0,4703.0,1013.0
2026-01-07 16:48:59,2026-01-07 16:48:59,1012.92,+2319,4.46,+2431,2015/10/18,05:53:54,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:48:59,00.07,063,-00.05,-00.03,00.04,23.75,43.29,1012.10,-177.5,-179.2,356,,,,,,2026-01-07 16:48:58,21572.0,2.0,3372.0,1.5,0.19,4.785,1.056,25.7,45.0,0.0,1200.0,4.2,0.499,30.6,83.8,5770.0,4717.0,1013.0
2026-01-07 16:49:00,2026-01-07 16:49:00,1012.9,+2318,4.45,+2431,2015/10/18,05:53:55,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:00,00.05,091,-00.04,00.00,00.03,23.77,43.24,1012.10,-177.5,-179.2,355,,,,,,2026-01-07 16:48:59,21573.0,0.0,298.0,0.0,0.19,4.77,0.651,25.7,45.0,0.0,1199.0,4.18,0.5,30.5,83.8,5770.0,4704.0,1013.0
2026-01-07 16:49:01,2026-01-07 16:49:01,1012.93,+2319,4.45,+2430,2015/10/18,05:53:56,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:01,00.04,108,-00.04,00.01,00.02,23.74,43.30,1012.12,-177.5,-179.2,356,,,,,,2026-01-07 16:49:00,21574.0,1.99,3372.0,1.81,0.69,4.801,0.228,25.7,45.0,0.0,1199.0,4.19,0.5,30.7,83.8,5770.0,4700.0,1013.0
2026-01-07 16:49:02,2026-01-07 16:49:02,1012.92,+2320,4.45,+2431,2015/10/18,05:53:57,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:02,00.05,071,-00.03,-00.01,00.03,23.72,43.28,1012.08,-177.5,-179.2,355,,,,,,2026-01-07 16:49:01,21575.0,0.0,296.0,-0.12,0.31,4.819,0.296,25.7,45.0,0.0,1199.0,4.2,0.5,30.8,83.8,5770.0,4704.0,1013.0
2026-01-07 16:49:03,2026-01-07 16:49:03,1012.89,+2319,4.45,+2431,2015/10/18,05:53:58,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:03,00.04,048,-00.02,-00.02,00.02,23.70,43.32,1012.09,-177.5,-179.2,357,,,,,,2026-01-07 16:49:02,21576.0,2.0,3372.0,1.81,-0.19,4.788,0.354,25.7,45.0,0.0,1200.0,4.2,0.5,30.6,83.8,5770.0,4707.0,1013.0
2026-01-07 16:49:04,2026-01-07 16:49:04,1012.96,+2318,4.45,+2431,2015/10/18,05:53:59,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:04,00.05,104,-00.04,00.01,00.02,23.70,43.33,1012.11,-177.5,-179.2,358,,,,,,2026-01-07 16:49:03,21577.0,0.0,296.0,0.19,2.19,4.763,1.073,25.7,45.0,0.0,82.0,4.2,0.498,30.4,83.7,5928.0,4687.0,1013.0
2026-01-07 16:49:05,2026-01-07 16:49:05,1012.96,+2319,4.45,+2430,2015/10/18,05:54:00,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:05,00.05,078,-00.03,-00.01,00.03,23.69,43.25,1012.10,-177.5,-179.2,355,,,,,,2026-01-07 16:49:04,21578.0,2.0,3371.0,2.06,-1.56,4.734,1.774,25.7,46.0,0.0,99.0,4.2,0.5,30.3,83.7,5928.0,4708.0,1013.0
2026-01-07 16:49:06,2026-01-07 16:49:06,1012.93,+2319,4.45,+2431,2015/10/18,05:54:01,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:06,00.04,096,-00.03,00.00,00.02,23.67,43.28,1012.13,-177.5,-179.2,355,,,,,,2026-01-07 16:49:05,21579.0,0.0,298.0,-0.37,2.56,4.7,2.879,25.7,46.0,0.0,97.0,4.2,0.5,30.0,83.7,5928.0,4704.0,1013.0
2026-01-07 16:49:07,2026-01-07 16:49:07,1012.92,+2319,4.45,+2430,2015/10/18,05:54:02,+0000000000,+0000000000,-00017000,00,2026-01-07 16:49:07,12.4,309.8,745.1,1.4747,12.2,0000.00000,00000.00000,0.0,0,07/01/26,16:54:38,2026-01-07 16:49:07,00.03,135,-00.01,00.01,00.03,23.68,43.27,1012.10,-177.5,-179.2,357,,,,,,2026-01-07 16:49:06,21580.0,1.99,3373.0,2.31,-2.12,4.701,3.792,25.7,46.0,0.0,99.0,4.2,0.5,30.0,83.7,5928.0,4701.0,1013.0
2026-01-07 16:49:08,2026-01-07 16:49:08,1012.92,+2321,4.45,+2431,2015/10/18,05:54:03,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:08,00.05,083,-00.03,-00.00,00.03,23.67,43.31,1012.09,-177.5,-179.2,354,,,,,,2026-01-07 16:49:07,21581.0,0.0,300.0,-0.37,3.0,4.723,4.099,25.7,45.0,0.0,99.0,4.2,0.5,30.2,83.7,5928.0,4706.0,1013.0
2026-01-07 16:49:09,2026-01-07 16:49:09,1012.92,+2322,4.45,+2431,2015/10/18,05:54:04,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:09,00.04,087,-00.02,-00.00,00.03,23.66,43.27,1012.12,-177.5,-179.2,356,,,,,,2026-01-07 16:49:08,21582.0,1.99,3376.0,1.12,-1.87,4.766,4.361,25.7,45.0,0.0,99.0,4.2,0.499,30.5,83.7,5928.0,4688.0,1013.0
2026-01-07 16:49:10,2026-01-07 16:49:10,1012.92,+2319,4.45,+2431,2015/10/18,05:54:05,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:10,00.04,100,-00.04,00.01,00.01,23.67,43.28,1012.12,-177.5,-179.2,356,,,,,,2026-01-07 16:49:09,21583.0,0.0,298.0,-0.44,0.56,4.769,4.118,25.7,45.0,0.0,359.0,4.2,0.5,30.5,75.5,6147.0,4705.0,1013.0
2026-01-07 16:49:11,2026-01-07 16:49:11,1012.9,+2321,4.45,+2433,2015/10/18,05:54:06,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:11,00.04,074,-00.03,-00.01,00.03,23.66,43.26,1012.09,-177.5,-179.2,355,,,,,,2026-01-07 16:49:10,21584.0,1.99,3373.0,2.06,-0.94,4.73,4.048,25.6,46.0,0.0,360.0,4.19,0.5,30.2,75.5,6147.0,4702.0,1013.0
2026-01-07 16:49:12,2026-01-07 16:49:12,1012.89,+2319,4.45,+2431,2015/10/18,05:54:07,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:12,00.04,091,-00.04,00.00,00.02,23.65,43.31,1012.11,-177.5,-179.2,356,,,,,,2026-01-07 16:49:11,21585.0,0.0,297.0,-0.69,0.87,4.748,3.858,25.6,46.0,0.0,360.0,4.2,0.5,30.3,75.5,6147.0,4698.0,1013.0
2026-01-07 16:49:13,2026-01-07 16:49:13,1012.94,+2324,4.45,+2430,2015/10/18,05:54:08,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:13,00.04,092,-00.03,00.00,00.03,23.67,43.29,1012.09,-177.5,-179.2,354,,,,,,2026-01-07 16:49:12,21586.0,2.0,3373.0,1.44,-0.87,4.68,3.672,25.6,46.0,0.0,358.0,4.18,0.5,29.9,75.5,6147.0,4699.0,1013.0
2026-01-07 16:49:14,2026-01-07 16:49:14,1012.96,+2319,4.45,+2431,2015/10/18,05:54:09,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:14,00.04,097,-00.03,00.00,00.03,23.69,43.27,1012.11,-177.5,-179.2,354,,,,,,2026-01-07 16:49:13,21587.0,0.0,298.0,-0.25,0.81,4.738,3.688,25.6,45.0,0.0,360.0,4.19,0.499,30.3,75.5,6147.0,4653.0,1013.0
2026-01-07 16:49:15,2026-01-07 16:49:15,1012.97,+2321,4.45,+2431,2015/10/18,05:54:10,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:15,00.07,080,-00.06,-00.01,00.03,23.69,43.27,1012.10,-177.5,-179.2,360,,,,,,2026-01-07 16:49:14,21588.0,1.98,3371.0,1.75,-0.94,4.762,3.66,25.6,45.0,0.0,360.0,4.2,0.5,30.4,75.5,6147.0,4701.0,1013.0
2026-01-07 16:49:16,2026-01-07 16:49:16,1012.91,+2320,4.45,+2431,2015/10/18,05:54:11,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:16,00.04,066,-00.01,-00.01,00.03,23.71,43.27,1012.13,-177.5,-179.2,355,,,,,,2026-01-07 16:49:15,21589.0,0.0,298.0,-0.31,0.44,4.723,3.246,25.6,45.0,0.0,719.0,4.19,0.5,30.2,80.8,5928.0,4697.0,1013.0
2026-01-07 16:49:17,2026-01-07 16:49:17,1012.93,+2321,4.45,+2431,2015/10/18,05:54:12,+0000000000,+0000000000,-00017000,00,2026-01-07 16:49:17,13.2,309.8,745.6,1.4749,12.2,0000.00000,00000.00000,0.0,0,07/01/26,16:54:48,2026-01-07 16:49:17,00.06,076,-00.04,-00.01,00.04,23.74,43.28,1012.12,-177.5,-179.2,356,,,,,,2026-01-07 16:49:16,21590.0,2.0,3372.0,2.31,0.0,4.768,2.892,25.6,45.0,0.0,720.0,4.2,0.499,30.5,80.8,5928.0,4685.0,1013.0
2026-01-07 16:49:18,2026-01-07 16:49:18,1012.94,+2322,4.44,+2431,2015/10/18,05:54:13,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:18,00.05,062,-00.03,-00.02,00.04,23.70,43.26,1012.11,-177.5,-179.2,358,,,,,,2026-01-07 16:49:17,21591.0,0.0,301.0,-0.31,-0.12,4.685,2.458,25.6,45.0,0.0,718.0,4.19,0.5,29.9,80.8,5928.0,4702.0,1013.0
2026-01-07 16:49:19,2026-01-07 16:49:19,1012.9,+2319,4.44,+2431,2015/10/18,05:54:14,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2026-01-07 16:49:19,00.05,063,-00.03,-00.02,00.03,23.69,43.25,1012.10,-177.5,-179.2,354,,,,,,2026-01-07 16:49:18,21592.0,1.98,3373.0,1.62,-0.12,4.712,1.996,25.6,45.0,0.0,720.0,4.2,0.5,30.1,80.8,5928.0,4703.0,1013.0
