merge_timestamp,imet_Timestamp,imet_pressure,imet_temp,imet_rel_hum,imet_hum_temp,imet_date,imet_time,imet_longitude,imet_latitude,imet_altitude,imet_sat,pom_Timestamp,pom_Ozone_ppb,pom_Cell_Temperature_K,pom_Cell_Pressure_torr,pom_Photodiode_Voltage_V,pom_Power_Supply_V,pom_Latitude,pom_Longitude,pom_Altitude_m,pom_GPS_Quality,pom_Date,pom_Time,trisonica_Timestamp,trisonica_Wind_Speed,trisonica_Wind_Direction,trisonica_U_Vector,trisonica_V_Vector,trisonica_W_Vector,trisonica_Temperature,trisonica_Relative_Humidity,trisonica_Pressure,trisonica_Compass_Heading,trisonica_Pitch,trisonica_Roll,spectro_Timestamp,spectro_peak_wavelength,spectro_max_intensity,spectro_total_points,spectro_status
2025-12-04 10:36:26,2025-12-04 10:36:25,1007.45,+2216,3.35,+2320,2015/10/18,00:29:28,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:26,00.03,048,-00.01,-00.01,00.02,22.85,37.63,1006.83,-179.0,179.9,020,2025-12-04 10:36:25,627.2004,1956.00,2048,success
2025-12-04 10:36:27,2025-12-04 10:36:26,1007.37,+2210,3.35,+2319,2015/10/18,00:29:29,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:27,00.02,358,00.00,-00.02,00.02,22.92,37.66,1006.82,-179.0,179.9,023,2025-12-04 10:36:27,627.2004,1986.00,2048,success
2025-12-04 10:36:28,2025-12-04 10:36:27,1007.36,+2212,3.35,+2319,2015/10/18,00:29:30,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:28,00.02,324,00.01,-00.01,00.02,22.95,37.66,1006.77,-179.0,179.9,022,2025-12-04 10:36:28,627.2004,1984.00,2048,success
2025-12-04 10:36:29,2025-12-04 10:36:28,1007.45,+2209,3.36,+2320,2015/10/18,00:29:31,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:29,00.04,042,-00.03,-00.03,00.01,22.80,37.61,1006.78,-179.0,179.9,027,2025-12-04 10:36:29,627.2004,1989.00,2048,success
2025-12-04 10:36:30,2025-12-04 10:36:29,1007.44,+2204,3.36,+2320,2015/10/18,00:29:32,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:30,00.03,294,00.02,-00.01,00.02,22.74,37.64,1006.82,-179.0,179.9,023,,,,,
2025-12-04 10:36:31,2025-12-04 10:36:30,1007.38,+2210,3.36,+2319,2015/10/18,00:29:33,+0000000000,+0000000000,-00017000,00,2025-12-04 10:36:30,15.2,308.9,742.2,1.4258,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:37:50,2025-12-04 10:36:31,00.06,339,00.02,-00.05,00.01,22.72,37.62,1006.81,-179.0,180.0,025,2025-12-04 10:36:30,627.2004,1971.00,2048,success
2025-12-04 10:36:32,2025-12-04 10:36:31,1007.34,+2210,3.36,+2319,2015/10/18,00:29:34,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:32,00.02,220,00.01,00.01,00.00,22.86,37.60,1006.83,-179.0,180.0,021,2025-12-04 10:36:31,627.2004,1985.00,2048,success
2025-12-04 10:36:33,2025-12-04 10:36:32,1007.37,+2209,3.36,+2319,2015/10/18,00:29:35,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:33,00.04,295,00.03,-00.01,00.03,23.04,37.61,1006.81,-179.0,179.9,024,2025-12-04 10:36:32,627.2004,1965.00,2048,success
2025-12-04 10:36:34,2025-12-04 10:36:33,1007.42,+2208,3.36,+2320,2015/10/18,00:29:36,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:34,00.05,006,-00.01,-00.05,00.02,22.83,37.59,1006.84,-179.0,180.0,027,2025-12-04 10:36:33,627.2004,1984.00,2048,success
2025-12-04 10:36:35,2025-12-04 10:36:34,1007.39,+2210,3.36,+2320,2015/10/18,00:29:37,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:35,00.03,030,-00.01,-00.02,00.02,22.80,37.55,1006.87,-179.0,180.0,019,2025-12-04 10:36:34,627.2004,1974.00,2048,success
2025-12-04 10:36:36,2025-12-04 10:36:35,1007.36,+2209,3.36,+2320,2015/10/18,00:29:38,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:36,00.04,271,00.01,-00.00,00.04,23.05,37.54,1006.82,-179.0,180.0,024,2025-12-04 10:36:35,627.2004,1977.00,2048,success
2025-12-04 10:36:37,2025-12-04 10:36:36,1007.39,+2211,3.36,+2320,2015/10/18,00:29:39,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:37,00.02,168,-00.00,00.02,00.01,22.98,37.54,1006.82,-179.0,179.9,021,2025-12-04 10:36:37,627.2004,1977.00,2048,success
2025-12-04 10:36:38,2025-12-04 10:36:37,1007.41,+2211,3.36,+2320,2015/10/18,00:29:40,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:38,00.03,147,-00.01,00.02,00.02,22.97,37.53,1006.84,-179.0,180.0,026,2025-12-04 10:36:38,627.2004,1979.00,2048,success
2025-12-04 10:36:39,2025-12-04 10:36:38,1007.44,+2210,3.36,+2320,2015/10/18,00:29:41,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:39,00.04,086,-00.03,-00.00,00.01,22.99,37.50,1006.83,-179.0,179.9,029,2025-12-04 10:36:39,627.2004,1962.00,2048,success
2025-12-04 10:36:40,2025-12-04 10:36:39,1007.38,+2209,3.36,+2320,2015/10/18,00:29:42,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:40,00.02,134,-00.01,00.01,00.01,22.98,37.54,1006.81,-179.0,179.9,023,2025-12-04 10:36:40,627.2004,1961.00,2048,success
2025-12-04 10:36:41,2025-12-04 10:36:40,1007.38,+2210,3.36,+2320,2015/10/18,00:29:43,+0000000000,+0000000000,-00017000,00,2025-12-04 10:36:40,15.1,309.0,740.9,1.4258,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:38:00,2025-12-04 10:36:41,00.04,045,-00.02,-00.02,00.01,22.97,37.55,1006.84,-179.0,179.9,031,,,,,
2025-12-04 10:36:42,2025-12-04 10:36:41,1007.41,+2209,3.36,+2320,2015/10/18,00:29:44,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:42,00.04,092,-00.04,00.00,00.02,22.97,37.57,1006.80,-179.0,180.0,025,2025-12-04 10:36:41,627.2004,1953.00,2048,success
2025-12-04 10:36:43,2025-12-04 10:36:42,1007.36,+2209,3.36,+2320,2015/10/18,00:29:45,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:43,00.04,095,-00.03,00.00,00.02,22.98,37.53,1006.83,-179.0,179.9,022,2025-12-04 10:36:42,627.2004,1947.00,2048,success
2025-12-04 10:36:44,2025-12-04 10:36:43,1007.38,+2205,3.36,+2320,2015/10/18,00:29:46,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:44,00.04,072,-00.03,-00.01,00.02,22.95,37.49,1006.82,-179.0,180.0,026,2025-12-04 10:36:43,627.2004,1967.00,2048,success
2025-12-04 10:36:45,2025-12-04 10:36:44,1007.37,+2211,3.35,+2320,2015/10/18,00:29:47,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:45,00.08,085,-00.08,-00.01,00.01,22.85,37.53,1006.80,-179.0,180.0,017,2025-12-04 10:36:44,627.2004,2001.00,2048,success
2025-12-04 10:36:46,2025-12-04 10:36:45,1007.4,+2208,3.36,+2322,2015/10/18,00:29:48,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:46,00.09,066,-00.08,-00.04,00.02,22.95,37.51,1006.87,-179.0,179.9,028,2025-12-04 10:36:45,627.2004,1985.00,2048,success
2025-12-04 10:36:47,2025-12-04 10:36:46,1007.38,+2209,3.36,+2322,2015/10/18,00:29:49,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:47,00.07,068,-00.06,-00.02,00.03,22.97,37.55,1006.81,-179.0,180.0,024,2025-12-04 10:36:47,627.2004,1978.00,2048,success
2025-12-04 10:36:48,2025-12-04 10:36:47,1007.36,+2207,3.36,+2323,2015/10/18,00:29:50,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:48,00.10,060,-00.09,-00.05,00.02,22.95,37.55,1006.86,-179.0,180.0,027,2025-12-04 10:36:48,627.2004,1968.00,2048,success
2025-12-04 10:36:49,2025-12-04 10:36:48,1007.36,+2211,3.36,+2322,2015/10/18,00:29:51,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:49,00.10,071,-00.09,-00.03,00.02,22.94,37.56,1006.82,-179.0,179.9,017,2025-12-04 10:36:49,627.2004,1969.00,2048,success
2025-12-04 10:36:50,2025-12-04 10:36:49,1007.42,+2212,3.36,+2320,2015/10/18,00:29:52,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:50,00.07,075,-00.07,-00.02,00.02,22.93,37.57,1006.84,-179.0,179.9,021,2025-12-04 10:36:50,627.2004,1985.00,2048,success
2025-12-04 10:36:51,2025-12-04 10:36:50,1007.42,+2211,3.36,+2320,2015/10/18,00:29:53,+0000000000,+0000000000,-00017000,00,2025-12-04 10:36:50,15.9,309.0,742.1,1.4259,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:38:10,2025-12-04 10:36:51,00.09,065,-00.08,-00.04,00.03,22.93,37.56,1006.83,-179.0,179.9,024,2025-12-04 10:36:51,627.2004,1955.00,2048,success
2025-12-04 10:36:52,2025-12-04 10:36:51,1007.4,+2209,3.36,+2320,2015/10/18,00:29:54,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:52,00.07,085,-00.07,-00.01,00.03,22.99,37.57,1006.82,-179.0,179.9,024,,,,,
2025-12-04 10:36:53,2025-12-04 10:36:52,1007.43,+2213,3.36,+2320,2015/10/18,00:29:55,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:53,00.06,097,-00.05,00.01,00.02,22.95,37.60,1006.84,-179.0,180.0,023,2025-12-04 10:36:52,627.2004,1961.00,2048,success
2025-12-04 10:36:54,2025-12-04 10:36:53,1007.35,+2208,3.36,+2320,2015/10/18,00:29:56,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:54,00.04,035,-00.02,-00.03,00.01,22.94,37.59,1006.82,-179.0,180.0,020,2025-12-04 10:36:53,627.2004,1955.00,2048,success
2025-12-04 10:36:55,2025-12-04 10:36:54,1007.37,+2212,3.36,+2320,2015/10/18,00:29:57,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:55,00.02,023,-00.00,-00.01,00.01,22.87,37.55,1006.87,-179.0,179.9,020,2025-12-04 10:36:54,627.2004,1987.00,2048,success
2025-12-04 10:36:56,2025-12-04 10:36:55,1007.45,+2210,3.36,+2322,2015/10/18,00:29:58,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:56,00.03,042,-00.01,-00.01,00.03,22.74,37.57,1006.84,-179.0,180.0,018,2025-12-04 10:36:55,627.2004,1964.00,2048,success
2025-12-04 10:36:57,2025-12-04 10:36:56,1007.38,+2209,3.36,+2322,2015/10/18,00:29:59,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:57,00.04,010,-00.01,-00.03,00.02,22.62,37.63,1006.82,-179.0,180.0,018,2025-12-04 10:36:56,627.2004,1950.00,2048,success
2025-12-04 10:36:58,2025-12-04 10:36:57,1007.38,+2209,3.36,+2322,2015/10/18,00:30:00,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:58,00.06,049,-00.04,-00.04,00.01,22.67,37.62,1006.83,-179.0,180.0,020,2025-12-04 10:36:58,627.2004,1985.00,2048,success
2025-12-04 10:36:59,2025-12-04 10:36:58,1007.35,+2210,3.36,+2322,2015/10/18,00:30:01,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:59,00.07,071,-00.06,-00.02,00.04,22.97,37.56,1006.83,-179.0,179.9,021,2025-12-04 10:36:59,627.2004,1979.00,2048,success
2025-12-04 10:37:00,2025-12-04 10:36:59,1007.37,+2209,3.36,+2322,2015/10/18,00:30:02,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:37:00,00.06,059,-00.05,-00.03,00.02,22.94,37.59,1006.81,-179.0,179.9,018,2025-12-04 10:37:00,627.2004,1994.00,2048,success
2025-12-04 10:37:01,2025-12-04 10:37:00,1007.4,+2209,3.36,+2320,2015/10/18,00:30:03,+0000000000,+0000000000,-00017000,00,2025-12-04 10:37:00,17.1,309.0,742.4,1.4259,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:38:20,2025-12-04 10:37:01,00.08,083,-00.07,-00.01,00.02,23.01,37.59,1006.85,-179.0,179.9,023,2025-12-04 10:37:01,627.2004,1982.00,2048,success
2025-12-04 10:37:02,2025-12-04 10:37:01,1007.41,+2209,3.36,+2320,2015/10/18,00:30:04,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:37:02,00.07,073,-00.07,-00.02,00.03,22.98,37.62,1006.84,-179.0,180.0,020,,,,,
