Timestamp,peak_wavelength,max_intensity,total_points,status
2025-12-21 11:23:01,627.2004,2046.00,2048,success
2025-12-21 11:23:02,627.2004,2062.00,2048,success
2025-12-21 11:23:03,627.2004,2051.00,2048,success
2025-12-21 11:23:04,627.2004,2042.00,2048,success
2025-12-21 11:23:05,627.2004,2054.00,2048,success
2025-12-21 11:23:06,627.2004,2028.00,2048,success
2025-12-21 11:23:07,627.2004,2024.00,2048,success
2025-12-21 11:23:08,627.2004,2049.00,2048,success
2025-12-21 11:23:09,627.2004,2079.00,2048,success
2025-12-21 11:23:11,627.2004,2068.00,2048,success
2025-12-21 11:23:12,627.2004,2042.00,2048,success
2025-12-21 11:23:13,627.2004,2042.00,2048,success
2025-12-21 11:23:14,627.2004,2043.00,2048,success
2025-12-21 11:23:15,627.2004,2044.00,2048,success
2025-12-21 11:23:16,627.2004,2044.00,2048,success
2025-12-21 11:23:17,627.2004,2037.00,2048,success
2025-12-21 11:23:18,627.2004,2040.00,2048,success
2025-12-21 11:23:19,627.2004,2079.00,2048,success
2025-12-21 11:23:21,627.2004,2047.00,2048,success
2025-12-21 11:23:22,627.2004,2056.00,2048,success
2025-12-21 11:23:23,627.2004,2070.00,2048,success
2025-12-21 11:23:24,627.2004,2076.00,2048,success
2025-12-21 11:23:25,627.2004,2050.00,2048,success
2025-12-21 11:23:26,627.2004,2054.00,2048,success
2025-12-21 11:23:27,627.2004,2050.00,2048,success
2025-12-21 11:23:28,627.2004,2055.00,2048,success
2025-12-21 11:23:29,627.2004,2061.00,2048,success
2025-12-21 11:23:30,627.2004,2061.00,2048,success
2025-12-21 11:23:32,627.2004,2053.00,2048,success
2025-12-21 11:23:33,627.2004,2043.00,2048,success
2025-12-21 11:23:34,627.2004,2055.00,2048,success
2025-12-21 11:23:35,627.2004,2055.00,2048,success
2025-12-21 11:23:36,627.2004,2040.00,2048,success
2025-12-21 11:23:37,627.2004,2031.00,2048,success
2025-12-21 11:23:38,627.2004,2037.00,2048,success
2025-12-21 11:23:39,627.2004,2027.00,2048,success
2025-12-21 11:23:40,627.2004,2055.00,2048,success
2025-12-21 11:23:42,627.2004,2069.00,2048,success
2025-12-21 11:23:43,627.2004,2047.00,2048,success
2025-12-21 11:23:44,627.2004,2062.00,2048,success
2025-12-21 11:23:45,627.2004,2065.00,2048,success
2025-12-21 11:23:46,627.2004,2036.00,2048,success
2025-12-21 11:23:47,627.2004,2049.00,2048,success
2025-12-21 11:23:48,627.2004,2065.00,2048,success
2025-12-21 11:23:49,627.2004,2045.00,2048,success
2025-12-21 11:23:50,627.2004,2040.00,2048,success
2025-12-21 11:23:52,627.2004,2044.00,2048,success
2025-12-21 11:23:53,627.2004,2036.00,2048,success
2025-12-21 11:23:54,627.2004,2039.00,2048,success
2025-12-21 11:23:55,627.2004,2048.00,2048,success
2025-12-21 11:23:56,627.2004,2064.00,2048,success
2025-12-21 11:23:57,627.2004,2053.00,2048,success
2025-12-21 11:23:58,627.2004,2039.00,2048,success
2025-12-21 11:23:59,627.2004,2072.00,2048,success
2025-12-21 11:24:00,627.2004,2043.00,2048,success
2025-12-21 11:24:02,627.2004,2077.00,2048,success
2025-12-21 11:24:03,627.2004,2075.00,2048,success
2025-12-21 11:24:04,627.2004,2054.00,2048,success
2025-12-21 11:24:05,627.2004,2076.00,2048,success
2025-12-21 11:24:06,627.2004,2059.00,2048,success
2025-12-21 11:24:07,627.2004,2055.00,2048,success
2025-12-21 11:24:08,627.2004,2049.00,2048,success
2025-12-21 11:24:09,627.2004,2061.00,2048,success
2025-12-21 11:24:10,627.2004,2052.00,2048,success
2025-12-21 11:24:12,627.2004,2046.00,2048,success
2025-12-21 11:24:13,627.2004,2060.00,2048,success
2025-12-21 11:24:14,627.2004,2062.00,2048,success
2025-12-21 11:24:15,627.2004,2034.00,2048,success
2025-12-21 11:24:16,627.2004,2038.00,2048,success
2025-12-21 11:24:17,627.2004,2022.00,2048,success
2025-12-21 11:24:18,627.2004,2035.00,2048,success
2025-12-21 11:24:19,627.2004,2075.00,2048,success
2025-12-21 11:24:20,627.2004,2047.00,2048,success
2025-12-21 11:24:22,627.2004,2039.00,2048,success
2025-12-21 11:24:23,627.2004,2039.00,2048,success
2025-12-21 11:24:24,627.2004,2035.00,2048,success
2025-12-21 11:24:25,627.2004,2044.00,2048,success
2025-12-21 11:24:26,627.2004,2050.00,2048,success
2025-12-21 11:24:27,627.2004,2062.00,2048,success
2025-12-21 11:24:28,627.2004,2039.00,2048,success
2025-12-21 11:24:29,627.2004,2049.00,2048,success
2025-12-21 11:24:30,627.2004,2060.00,2048,success
2025-12-21 11:24:32,627.2004,2051.00,2048,success
2025-12-21 11:24:33,627.2004,2054.00,2048,success
2025-12-21 11:24:34,627.2004,2026.00,2048,success
2025-12-21 11:24:35,627.2004,2040.00,2048,success
2025-12-21 11:24:36,627.2004,2032.00,2048,success
2025-12-21 11:24:37,627.2004,2030.00,2048,success
2025-12-21 11:24:38,627.2004,2072.00,2048,success
2025-12-21 11:24:39,627.2004,2044.00,2048,success
2025-12-21 11:24:40,627.2004,2041.00,2048,success
2025-12-21 11:24:41,627.2004,2051.00,2048,success
2025-12-21 11:24:43,627.2004,2061.00,2048,success
2025-12-21 11:24:44,627.2004,2034.00,2048,success
2025-12-21 11:24:45,627.2004,2037.00,2048,success
2025-12-21 11:24:46,627.2004,2045.00,2048,success
2025-12-21 11:24:47,627.2004,2043.00,2048,success
2025-12-21 11:24:48,627.2004,2046.00,2048,success
2025-12-21 11:24:49,627.2004,2035.00,2048,success
2025-12-21 11:24:50,627.2004,2044.00,2048,success
2025-12-21 11:24:51,627.2004,2018.00,2048,success
2025-12-21 11:24:53,627.2004,2053.00,2048,success
2025-12-21 11:24:54,627.2004,2041.00,2048,success
